pet_id,pet_name,primary_breed,secondary_breed,mixed_breed,age,gender,size,primary_colour,secondary_colour,coat_length,shelter_name,shelter_id,zip_code,num_photos,children,cats,other_dogs,other_animals,fee_waived,pet_location,characteristics,house_trained,health,pet_story
48271551,Djibouti,Shepherd,Mixed Breed,True,Adult,Male,Large,Brindle,,Short,PAWS Atlanta,GA914,30035,4,,,,,False,"Decatur, GA",N/A,N/A,N/A,"Meet Djibouti
Djibouti, is a ""10"" on the Hunkmeter. This guy is one of the biggest, mosst lovable lugnuts we've met in a long time. The staff adores him and the volunteers gush over how easy and sweet Djibouti is. He's a super-sized guy who greets us every morning with a one-eared salute. That left ear is constantly in ""Go north!"" mode. Djibouti walks nicely on leash and knows a few commands. He's very eager to meet strangers and loves affection above anything else. He will be a loyal, loving companion. It doesn't hurt that he's a total heartthrob, too. If you're looking for a larger size, friendly, well-adjusted companion, and a total love of a boy, you need to meet this guy. He is the jam! Come take him out for a walk and see if he's the one!"
48271457,Jacey,Shepherd,Mixed Breed,True,Adult,Female,Medium,White / Cream,,Short,PAWS Atlanta,GA914,30035,2,,,,,False,"Decatur, GA",N/A,N/A,N/A,"Meet Jacey
Jacey, has come a long way since she came to use from a feral community of dogs who lived along busy Moreland Avenue. Adjusting to life as a shelter dog has required a lot of courage and strength of this small shepherd-mix girl. We didn't want to push Jacey beyond her comfort zone, so we have moved slowly, and have been steadily working to gain her trust. It is working, and we think she is ready to find her home. She needs a hero. She needs someone who can see beyond her fear and really see HER. Jacey needs a quiet, stable home with or without dogs, where she can relax. She needs someone patient, who will love and protect her. She feels vulnerable outside her routine, so she can be a flight risk. She needs someone to show her the ropes and help her find her way. Jacey may never be a traditional dog-park, socially adept ""pet me"" kind of dog, but she will still be a wonderful companion. She needs you. Her eyes say it all. No kids, please. Questions? Message us. #adoptadog #whywerescue #thinkrescue"
48271337,Cash Money,Jack Russell Terrier,Mixed Breed,True,Adult,Male,Medium,Yellow / Tan / Blond / Fawn,,Short,PAWS Atlanta,GA914,30035,3,False,False,True,,False,"Decatur, GA",", Athletic, Protective, Curious, Brave, Affectionate, Playful, Loyal, Couch potato",N/A,"Vaccinations up to date, spayed / neutered, special needs.",N/A
43568427,SAILOR MARS,Australian Cattle Dog / Blue Heeler,Mixed Breed,True,Adult,Female,Medium,Harlequin,,Short,PAWS Atlanta,GA914,30035,1,False,False,False,,False,"Decatur, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered, special needs.","Meet SAILOR MARS

Sailor Mars is one smart girl, and she is in foster with a trainer so she is getting smarter every day. She came to us shut down, scared, and unsure of everyone. She was not able to thrive at the shelter and so we were so grateful when her foster hero came. At home, she is playful and happy. She loves to learn and is eager to please.

Unfortunately, she will likely always be wary of new and novel things, but her confidence is building every day. She would do best in a home without children or other dogs because of this. She needs a quiet and committed family, but that family is going to be so lucky to have her. She will pay them back with lifetime loyalty, love, and affection."
68762748,RAMEN,Yellow Labrador Retriever,Anatolian Shepherd,True,Young,Male,Large,Apricot / Beige,,Short,"Shar Pei Nation Rescue, Inc.",FL1569,31805,5,True,,True,,False,"Cusseta, GA","Friendly, Affectionate, Playful, Smart, Curious, Funny, Loves Kisses, Athletic, Puppy, Stunning, Playful",Yes,"Vaccinations up to date, spayed / neutered.","Meet RAMEN
MEET BOK CHOY:

This adorable boy and his brother Ramen are just adorable! They are sweet, playful, affectionate, loving and silly. They are fully vetted and neutered. They get along with other dogs and good with kids. Please know they are puppies, babies. Continued training is needed. They will be so awesome if someone gives them the time and attention they need and deserve.

Adopt both would be great! But, they can be adopted separately. Their ideal life would be: an active person or family, homeowner with a fenced yard. A person or family whom is not gone long hours and is ready to teach a puppy how to be a good big dog."
68762706,BOK CHOY,Shar-Pei,Yellow Labrador Retriever,True,Young,Male,Large,Golden,Brown / Chocolate,Short,"Shar Pei Nation Rescue, Inc.",FL1569,31805,5,True,,True,,False,"Cusseta, GA","Friendly, Affectionate, Playful, Smart, Curious, Funny, Loves Kisses, Smart, Puppy, Just Adorable, Playful",Yes,"Vaccinations up to date, spayed / neutered.","Meet BOK CHOY
MEET BOK CHOY:

This adorable boy and his brother Ramen are just adorable! They are sweet, playful, affectionate, loving and silly. They are fully vetted and neutered. They get along with other dogs and good with kids. Please know they are puppies, babies. Continued training is needed. They will be so awesome if someone gives them the time and attention they need and deserve.

Adopt both would be great! But, they can be adopted separately. Their ideal life would be: an active person or family, homeowner with a fenced yard. A person or family whom is not gone long hours and is ready to teach a puppy how to be a good big dog."
64018506,Notorious D.O.G.G.,Collie,Hound,True,Adult,Male,Large,Red / Chestnut / Orange,,Medium,"Shar Pei Nation Rescue, Inc.",FL1569,31805,5,True,,True,,False,"Cusseta, GA","Friendly, Affectionate, Loyal, Playful, Smart, Funny, Loves Kisses, Beautiful, So Sweet",Yes,"Vaccinations up to date, spayed / neutered.","Meet Notorious D.O.G.G.
MEET NOTORIOUS D.O.G.G.:

The pictures, and even the video do not do him justice he is absolutely stunning! He absolutely adores people! He is good with other dogs, but he must have slow introductions. He’s good with kids we think just because of his energy it should be kids that are 10 to 12 and up, he is fully vetted, neutered has already had his Entropian surgery. He is 100% healthy his house train a nose, basic commands.

Notorious is just the sweetest and most loving dog. He would like nothing better than to be by your side doing whatever it is that you’re doing. A nice fenced in backyard would be good because he loves to romp around but if somebody is a dog walker that’s great too! if you’re looking for an absolutely beautiful dog was very loving and loyal you found him! Apply today!"
73917847,Jolie,Labrador Retriever,Hound,True,Adult,Female,Medium,,,,"BullyWag, Inc.",GA665,30269,1,,,,,False,"Peachtree City, GA",N/A,N/A,Vaccinations up to date.,"Meet Jolie
Josie was a stray with her 4 pups in Cedartown, Georgia and ended up in the shelter, She currently weighs 48 lbs and would need to be introduced slowly with other dogs since we don't know her back history. She loves to ride but barks when big trucks pass by on the interstate so not sure if she had a bad experience with trucks blowing their horns at her while she was running free and especially when she became a mother. She is heartworm negative and will be spayed in January. She know a couple of commands such as ""sit"" and to waits at the door for you to tell her to go out."
73917848,Jordan,Labrador Retriever,Border Collie,True,Baby,Male,Medium,,,,"BullyWag, Inc.",GA665,30269,3,,,True,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.","Meet Jordan
Jordan and his 4 sibling brothers and 1 sister are sweet and playful. Jordan is gray with subtle tan brindle markings. They would do best with a fenced yard and will need training to walk on a leash and help with potty training. Their Mom's name is Majesty."
73716429,Luke,Labrador Retriever,Shepherd,True,Adult,Male,Medium,Black,,,"BullyWag, Inc.",GA665,30269,6,,,True,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.","Meet Luke
Luke is a very sweet boy. He walks well on the leash and knows how to sit. He was born April 2021.

He and his brother Liam were surrendered to BullyWag along with their sister. She has been adopted. They were not around people that much before coming to the rescue, so they are a bit shy at first. He is available for adoption or foster. Luke and his brother Liam are a bonded pair and must be adopted together and require a fenced yard.

https://www.facebook.com/1555293309/videos/pcb.10219677864287878/325390696247354"
73716423,Levie,German Shepherd Dog,Akita,True,Adult,Female,Large,,,,"BullyWag, Inc.",GA665,30269,12,,,,,False,"Peachtree City, GA",N/A,Yes,"Vaccinations up to date, spayed / neutered.","Meet Levie
Levie is an old soul who can be shy at first but very sweet who just wants to be petted. She and her three 4 week old babies Rock, Boulder, and Pebble were found as strays in a field. She was a loving and attentive Mom to her babies who have all found their forever homes. This 4 year old girl weighs about 75 pounds and is a shepherd / Akita mix. She would love a fenced yard because she loves enjoys sunning in the back yard. She walks well on a leash and would be an excellent running partner."
73716452,Lilith,Black Mouth Cur,Corgi,True,Young,Female,Medium,White / Cream,,,"BullyWag, Inc.",GA665,30269,6,,,True,,False,"Peachtree City, GA",N/A,N/A,"Vaccinations up to date, spayed / neutered.","Meet Lilith
Lilith is a shy girl but is slowly coming out of her shell. She lives with two male dogs at her foster home and gets along great with them. She loves to play with her toys and squirrel watch from the yard. She weighs 32 lbs and has short legs and may possibly have some Black Mouth Cur and Corgi in her DNA. We were told they were Husky/Pug/Shih Tzu/Lab mixes but one thing we do know is she's a cutie pie!! Lilith does seem to prefer men over women."
